texto;classificacao
sc   br 101  atencao acidente no km 49 em joinville sentido sul do estado no momento ha congestionamento de 1 km evite o trecho neste momento;1
sc   br 101 informacao de suposto acidente na altura do km 140 no morro do boi entre itapema e balneario camboriu  nao temos informacao do sentido da pista em que ocorreu o acidente  atencao ao trafegar pelas proximidades;1
pr   br 376 acidente no sentido curitiba na regiao da represa do vossoroca ha registro de congestionamento no local;0
pr   br 376 acidente entre pedra branca do araraquara e pr 281 provoca congestionamento no sentido curitiba  evite o trecho neste momento;0
sc   br 101 acidente em paulo lopes sentido norte do estado  atencao ao trafegar pelo local;0
sc   br 101    trecho         sao jose   biguacu  fluxo      alto  sentido norte   registro de acidente no trecho  tempo  nublado                 28 c;0
sc   br 101    trecho         palhoca   sao jose fluxo  congestionado  sentido norte    trecho        biguacu   sao jose fluxo  congestionado  sentido sul atencao registro de acidente em biguacu  tempo  nublado                 24 c;0
rs   br 101  atencao para acidente entre maquine e osorio no sentido sul no momento fluxo normal   chuva ao longo do trecho neste momento  21;0
sc   br 101  atencao rodovia interditada entre paulo lopes e garopaba devido acidente  evite o trecho neste momento;0
sc   br 101  excesso de veiculos gerando lentidao entre palhoca e sao jose acesso a via expressa de florianopolis sentido norte do estado  ha tambem registro de acidente nas proximidades do shopping mundo car;0
rs   br 290 freeway lentidao sentido porto alegre no entroncamento com a rodovia do parque e ponte do guaiba registro de acidente no trecho  se possivel evite o trecho neste momento;0
sc   br 101 lentidao devido acidente na regiao do morro agudo entre garopaba e paulo lopes sentido norte do estado  atencao ao trafegar pelo local;0
sc   br 101  acidente no viaduto de entroncamento com a br 282 em palhoca no sentido norte  o fluxo ja e bastante intenso a partir do local ate o acesso a via expressa de florianopolis;0
rs   br 290 freeway  acidente em osorio sentido porto alegre logo apos a saida da rodovia estadual rs 030 para a br 290  atencao;0
sc   br 101 acidente em paulo lopes sentido norte sul na regiao do morro do agudo atencaoao trafegar pelo local;0
rs   br 101 acidente entre terra de areia e tres cachoeiras sentido santa catarina atencao ao trafegar pelo local;0
pr   br 373  transito bastante lento no trevo de acesso a imbituva devido acidente envolvendo dois caminhes   evite o local neste momento;0
corpos das 5 vitimas que morreram em acidente no oeste do parana sao sepultados em jesuitas  g1 g1pr ;0
pandemia reduz acidentes mas nao freia letalidade no transito do parana sao mais de 2 mil mortes por ano  g1 g1pr ;0
nao coloque fogo  na mata alem dos danos ambientais a fumaca pode causar acidentes na rodovia operacaocortafogo ;0
sc   br 101  lentidao no fluxo com 1 km de congestionamento em sao jose  sentido norte do estado devido acidente  evite o trecho neste momento   fonte arteris litoral sul;0
bitucas jogadas na rodovia podem causar incendios e graves acidentes  em caso de emergencia entre em cont  dersp;0
vitimas de acidentes de transito reclamam de demora na liberacao do seguro dpvat g1sp g1sp  g1saopaulo;0
teve acidente na manha na estrada do emi boi morim ainda esta c um pouco de transito ;0
bitucas jogadas na rodovia podem causar incendios e graves acidentes  em caso de emergencia entre em cont  dersp;0
acidente envolvendo motobicicleta r frederico rene de jaegher 31 cid dutra de acordo c os s  ;0
sobre a oco das 00h37 colisao em muro por auto na marg do tiete sent centro prox a ponte dos   ;0
colisao em muro por auto marg do tiete sent centro prox a ponte dos remedios de acordo c os  ;0
srs as 22h55 recebemos um chamado p uma colisao entre automoto na r da consolacao c a r d ant  ;0
srs as 22h01 recebemos um chamado p auxiliar em um atropelamento por moto na av pres tancredo n  ;0
sobre a oco das 20h00 o cb recebeu um chamado para auxiliar em colisao c arvore c queda em corr  ;0
as 20h00 o cb recebeu um chamado p auxiliar em colisao c arvore seguido d queda do auto em corre  ;0
br232 curado acidente interrompe trecho nas proximidades da entrada de jaboatao dos  guararapes no sentido recife;0
o  e um perfil colaborativo todos nos mais de 130k de seguidores colaborando divulgando questes de transito no recife e regiao divulgue e colabore congestionamentos alteraces de transito acidentes tudo que de alguma forma possa ajudar quem esta na rua;0
boa noite estamos como sempre online para compartilharmos as informaces de transito acidentes obras e alagamentos etc enfim tudo que pode ajudar todos nos pelas ruas da nossa cidade;0
pai mae e filho morrem apos colisao entre carro e trem em pernambuco  ;0
av sul acidente   reportado acidente na esquina com a carlos c leal valente acesso ao cabanga;0
br101   acidente gravissimo agora na descida do viaduto da caxanga sentido paulista caminhao desgovernado atravessou a via e atingiu varios carros;0
zona sul acidente no tunel da via mangue proximo ao shopping recife no sentido centro;0
zona norte acidente na rua benfica ;0
br232 acidente na entrada do recife ;0
acidente entre onibus e bicicleta na av abrasil 2437   eptc e samu no local brigada militar em de  eptcpoa;0
acidente entre 2 carros na av brasil x av para   eptc e samu no local brigada militar em deslocamen  eptcpoa;0
atencao acidente entre quatro carros na av pres joao goulart 551 no sent cb   agentes d  eptcpoa;0
agentes da eptc atendem ocorrencia de colisao entre 2 carros na av protasio alves x av saturnino de b  eptcpoa;0
1315 colisao entre carro e moto na av para prox ao numero 1301   agentes da eptc no local e samu em  eptcpoa;0
1155 colisao entre 2 veiculos no cruz da r angelo crivellaro c r graciliano ramos   agentes da  eptcpoa;0
755 colisao entre 2 veiculos na av baltazar de oliveira garcia prox ao numero 3077   agentes da eptc  eptcpoa;0
750 colisao entre carro e moto na av diario de noticias prox ao numero 927   agentes da eptc em desl  eptcpoa;0
em soledade km 246 da br116 interrupcao parcial de pista devido a acidente prf191rs;1
1848 colisao entre caminhao e moto na av cavalhada x av campos velho   agentes da eptc e da samu no l  eptcpoa;0
1815 colisao entre 2 veiculos na av salvador franca x r felizardo   agentes da eptc em deslocamento  eptcpoa;0
acidente entre carro e moto na r frederico mentz 840 no bairro navegantes   eptc samu e brigada mili  eptcpoa;0
acidente entre 3 carros na av protasio x r dr otavio santos lentidao do trecho   eptc no local  eptcpoa;0
1848 colisao entre 2 veiculos na av baltazar de oliveira garcia x r paula soares   agentes da eptc em deslocamento eptcpoa;0
1820 atropelamento na r riachuelo prox ao numero 1134   agentes da eptc e da samu no local brigada  eptcpoa;0
1754 colisao entre 2 veiculos na av a j renner prox ao numeral 451   agentes da eptc em deslocamen  eptcpoa;0
acidente entre carro e moto na r cel vicente x r voluntarios da patria   eptc no local samu e briga  eptcpoa;0
acidente entre 2 carros na r sao mateus 930 no bairro jardim do salso   eptc e samu no local bri  eptcpoa;0
acidente entre 2 carros na av bento goncalves 8083 no sent cb   eptc no local samu e  eptcpoa;0
acidente entre carro e moto na av maua x r uruguai   eptc no local samu em deslocamento  eptcpoa;0
acidente entre carro e moto na r oliveira lopes x av minas gerais no bairro sarandi    eptc no local  eptcpoa;0
1840 colisao entre carro e moto na r tenente ary tarrago prox ao numero 2860   agentes da eptc no lo  eptcpoa;0
2030 colisao de carro e moto na av teixeira mendes  agentes da eptc e samu no local  eptcpoa;0
1818 colisao entre carro e moto na av bento goncalves prox ao numeral 1206   agentes da eptc em desl  eptcpoa;0
1715 colisao entre 2 veiculos na av protasio alves no cruz c a r alfa   agentes da eptc em desloca  eptcpoa;0
1637 colisao entre carro e moto na estr cristiano kraemer prox ao numero 720   agentes da eptc no l  eptcpoa;0
atropelamento por onibus na estr afonso lourenco mariante 264 na lomba do pinheiro   eptc em deslo  eptcpoa;0
acidente entre 2 carros na r dr barcelos x r teotonia no bairro camaqua   eptc no local samu em  eptcpoa;0
acidente entre carro e moto na av benjamin constant 1814 no bairro sao joao   eptc e brigada militar   eptcpoa;0
 atencao  interdicao na faixa da direita e acostamento no km 206 sentido norte decrescente da br 050 em delta mg devido a acidente concessionaria com equipes atuando no local;1
acidente entre 2 carros na av do forte 1474   eptc no local  eptcpoa;0
acidente entre 2 carros na av jordao 295 na bom jesus   eptc e brigada militar no local  eptcpoa;0
acidente entre carro e moto na av juca batista 1000 no bairro cavalhada no sent bc   eptcpoa;0
br116 tem acidente em frente ao zoologico em sapucaia do sul congestiona o sent poaint conforme   ;0
sc   br 101 acidente na cabeceira norte da ponte anita garibaldi laguna sentido sul do estado neste momento ja s ao mais de 5 km de congestionamento;0
sc   br 101 acidente na subida do morro dos cavalos palhoca sentido norte do estado engarrafamento ja se estende ate o maciambuacesso a praia do sonho;0
sc   br 101 lentidao em tubarao sentido rs devido acidente;0
rs   br 101290 acidente no entroncamento das br 101 e 290 em osorio sentido porto alegre provoca congestionamento de alguns quilometros   ha registro de lentidao tbm devido obras na br 101 em aguape acesso a morro alto sentido osorio;0
a rodovia ayrton senna tem trafego lento do km 21 ao km 24 sent interior devido acidente que bloqueia duas faixas da direita ;0
duas faixas da esquerda bloqs por conta do acidente no km 315 da rodovia ayrton senna na pista em d  ;0
movimento e tipico de fim de tarde no corredor dom pedro nao ha acidentes e tempo e estavel   motorista reduz a velocidade na joao cereser sp 360 em jundiai e d pedro i sp 065 em campinas ambas no entroncamento com a anhanguera ;0
acidente c vitima fatal na regis bittencourt sent interior km 270 somente faixa da esquerda   ;0
bitucas jogadas na rodovia podem causar incendios e graves acidentes  em caso de emergencia entre em cont  dersp;0
acidente entre 2 carros na av vicente monteggia 921 no bairro cavalhada   eptc no local brigada mi  eptcpoa;0
atencao atropelamento por carro na cruz das ruas sargento nicolau dias de farias e general rondon n  eptcpoa;0
acidente entre 2 veiculos na r carumbe prox ao numero 250 no bairro bom jesus   agentes da eptc  eptcpoa;0
acidente entre 2 veiculos na av abrasil prox ao cruz c a r dr eduardo chartier no  eptcpoa;0
acidente entre 2 carros na r fernando gomes prox ao cruz c a r 24 de outubro   agentes  eptcpoa;0
colisao entre 2 veiculos na av ipiranga x av joao pessoa no sent cb   agentes da eptc  eptcpoa;0
tarde comeca sem acidentes e com ligeira melhora nas condices climaticas  a concessionaria realiza reparos no pavimento do anel viario com interdices da faixa da direita em pontos da pista sentido d pedro i transito contudo flui normalmente ;0
balanco do dia 04102021  003 acidentes  005 veiculos envolvidos  005 feridos  000 mortos  309 pessoas fiscalizadas  300 veiculos fiscalizados  356 autos de infracao  039 veiculos retidos  002 veiculos reuperados 003 pessoas detidas;0
07h18  acidente colisao com objeto fixo no km 20 sul da br 381 pista contorno em betim causa impacto no transito;1
br116 km 586 irajuba   acidente com rodovia interditada ambos os sentidos para atendimento atencao redobrada;1
o trafego esta lento na rodovia ayrton senna do km 20 ao km 18 no sentido de sao paulo devido acidente em direcao ao interior o trafego segue normal;0
 atencao   interdicao total da br 050 no km 240 sentido sul em catalaogo devido a colisao equipes da concessionaria dando suporte no local;1
a eco050 fechou o mes de outubro sem nenhum acidente fatal ao longo de toda a concessao da br 050 mesmo com dois feriados ao longo do periodo a maioria dos acidentes registrados no periodo teve vitimas ilesas o que tambem demonstra a seguranca de nossa rodovia eco050 ;0
acidentes de transito sao considerados pela organizacao mundial de saude oms como uma doenca nao transmissivel provocando mais mortes do que a tuberculose e o hivaids  saiba mais em   oms acidentesdetransito  ;0
colisao entre dois veiculos deixa uma crianca e um adulto feridos  alagoas maceio noticias ;0
acidente envolvendo motocicleta e carro de passeio resulta na morte de moto taxi na br 316 em santana do ipanema  alagoas maceio noticias ;0
a agetransp abriu boletim de ocorrencia para apurar o acidente dentro do patio de manobra no centro de manutencao do metrorio na tarde desta sexta feira 05 ;0
em barra do turvo km 542 sentido sul da br116 esta totalmente interditada devido colisao com vitimas  9km de fila neste momento ;1
